,location,total_sqft,bath,price,bhk
4340,Old Madras Road,1165.0,2,52.0,2
4341,Old Madras Road,2640.0,2,170.0,2
4342,Old Madras Road,1165.0,2,51.42,2
4343,Padmanabhanagar,1020.0,2,63.0,2
4344,Padmanabhanagar,1176.0,2,62.0,2
4345,Padmanabhanagar,1258.0,2,115.0,2
4346,Padmanabhanagar,1100.0,2,65.0,2
4347,Padmanabhanagar,3400.0,3,210.0,4
4348,Padmanabhanagar,4500.0,4,360.0,3
4349,Padmanabhanagar,1200.0,2,60.0,2
4350,Padmanabhanagar,1000.0,1,90.0,2
4351,Padmanabhanagar,1067.0,2,52.0,2
4352,Padmanabhanagar,1100.0,2,60.0,2
4353,Padmanabhanagar,2051.0,3,180.0,3
4354,Padmanabhanagar,2051.0,3,170.0,3
4355,Pai Layout,1006.0,2,35.0,2
4356,Pai Layout,1550.0,2,90.0,3
4357,Pai Layout,1050.0,2,40.0,2
4358,Pai Layout,1400.0,2,67.0,3
4359,Pai Layout,1100.0,2,50.0,2
4360,Pai Layout,1255.0,2,80.0,2
4361,Pai Layout,1075.0,2,35.0,2
4362,Pai Layout,1400.0,2,57.5,2
4363,Pai Layout,1175.0,2,60.0,2
4364,Pai Layout,810.0,2,34.5,2
4365,Pai Layout,1000.0,2,34.0,2
4366,Pai Layout,1000.0,2,42.0,2
4367,Pai Layout,3800.0,6,175.0,6
4368,Pai Layout,1068.0,2,48.0,2
4369,Pai Layout,1510.0,2,65.0,3
4370,Panathur,1359.0,2,87.0,2
4371,Panathur,1438.0,2,100.0,2
4372,Panathur,1688.0,3,118.0,3
4373,Panathur,1198.0,2,77.0,2
4374,Panathur,1180.0,2,70.0,2
4375,Panathur,1546.0,3,99.0,3
4376,Panathur,1000.0,2,65.3,2
4377,Panathur,1109.0,2,63.0,2
4378,Panathur,1000.0,2,68.0,2
4379,Panathur,1255.0,2,79.0,2
4380,Panathur,1205.0,2,62.9,2
4381,Panathur,1210.0,2,85.0,2
4382,Panathur,1198.0,2,82.0,2
4383,Panathur,1235.0,2,65.0,2
4384,Panathur,1210.0,2,80.0,2
4385,Panathur,1210.0,2,77.0,2
4386,Panathur,661.0,1,40.0,1
4387,Panathur,1713.0,3,120.0,3
4388,Panathur,1210.0,2,78.0,2
4389,Panathur,1050.0,2,60.0,2
4390,Panathur,1398.0,2,97.0,2
4391,Panathur,1065.0,2,58.0,2
4392,Panathur,1007.0,2,64.0,2
4393,Panathur,1210.0,2,77.93,2
4394,Panathur,1230.0,2,80.0,2
4395,Panathur,980.0,2,57.0,2
4396,Panathur,1075.0,2,60.0,2
4397,Panathur,1210.0,2,69.0,2
4398,Panathur,1343.0,2,76.0,2
4399,Parappana Agrahara,1194.0,2,47.0,2
4400,Parappana Agrahara,1194.0,2,47.0,2
4401,Parappana Agrahara,1194.0,2,46.0,2
4402,Parappana Agrahara,1194.0,2,47.0,2
4403,Parappana Agrahara,1194.0,2,46.0,2
4404,Parappana Agrahara,1194.0,2,47.0,2
4405,Parappana Agrahara,1194.0,2,47.0,2
4406,Parappana Agrahara,1092.0,2,43.0,2
4407,Parappana Agrahara,1194.0,2,45.0,2
4408,Parappana Agrahara,1200.0,1,45.0,1
4409,Parappana Agrahara,1194.0,2,46.0,2
4410,Parappana Agrahara,1194.0,2,47.0,2
4411,Parappana Agrahara,1194.0,2,47.0,2
4412,Parappana Agrahara,1194.0,2,46.0,2
4413,Parappana Agrahara,1194.0,2,46.0,2
4414,Pattandur Agrahara,1550.0,2,80.0,3
4415,Pattandur Agrahara,1025.0,2,44.5,2
4416,Pattandur Agrahara,1247.0,2,59.8,2
4417,Pattandur Agrahara,900.0,2,42.0,2
4418,Pattandur Agrahara,1302.0,2,66.0,2
4419,Pattandur Agrahara,1550.0,2,80.0,3
4420,Pattandur Agrahara,1247.0,2,62.35,2
4421,Pattandur Agrahara,1350.0,2,68.0,2
4422,Poorna Pragna Layout,920.0,2,39.55,2
4423,Poorna Pragna Layout,1160.0,2,46.39,2
4424,Poorna Pragna Layout,965.0,2,48.0,2
4425,Poorna Pragna Layout,1160.0,2,46.39,2
4426,Poorna Pragna Layout,1160.0,2,46.39,2
4427,Poorna Pragna Layout,960.0,2,50.0,2
4428,Prithvi Layout,2028.0,4,162.0,4
4429,Prithvi Layout,1352.0,2,87.5,2
4430,Prithvi Layout,1190.0,2,68.0,2
4431,Prithvi Layout,1352.0,2,85.0,2
4432,Prithvi Layout,1352.0,2,75.0,2
4433,Prithvi Layout,2273.0,4,220.0,3
4434,Prithvi Layout,1352.0,3,93.0,2
4435,Prithvi Layout,2273.0,4,192.0,3
4436,Prithvi Layout,1352.0,2,72.0,2
4437,R.T. Nagar,1200.0,2,120.0,2
4438,R.T. Nagar,1040.0,2,46.0,2
4439,R.T. Nagar,1200.0,2,45.0,2
4440,R.T. Nagar,1235.0,2,65.0,2
4441,R.T. Nagar,1140.0,3,130.0,3
4442,R.T. Nagar,970.0,2,55.0,2
4443,R.T. Nagar,1560.0,3,125.0,3
4444,R.T. Nagar,1200.0,2,60.0,2
4445,R.T. Nagar,1200.0,3,140.0,3
4446,R.T. Nagar,1100.0,3,125.0,2
4447,R.T. Nagar,1150.0,2,72.0,2
4448,R.T. Nagar,1500.0,4,185.0,4
4449,R.T. Nagar,3600.0,8,165.0,9
4450,R.T. Nagar,1080.0,2,48.0,2
4451,R.T. Nagar,1325.0,2,52.0,2
4452,R.T. Nagar,1300.0,3,145.0,3
4453,R.T. Nagar,1100.0,2,85.0,2
4454,R.T. Nagar,1667.0,3,130.0,3
4455,Rachenahalli,1050.0,2,52.07,2
4456,Rachenahalli,1050.0,2,55.5,2
4457,Rachenahalli,1050.0,2,53.5,2
4458,Rachenahalli,1220.0,2,59.5,2
4459,Rachenahalli,1050.0,2,52.5,2
4460,Rachenahalli,1050.0,2,52.1,2
4461,Rachenahalli,1050.0,2,53.5,2
4462,Rachenahalli,1113.0,2,55.0,2
4463,Rachenahalli,3657.0,5,220.0,4
4464,Rachenahalli,1050.0,2,52.5,2
4465,Rachenahalli,690.0,1,39.8,1
4466,Rachenahalli,1050.0,2,47.25,2
4467,Rachenahalli,1050.0,2,55.5,2
4468,Rachenahalli,1100.0,2,68.0,2
4469,Rachenahalli,985.0,2,49.97,2
4470,Rachenahalli,1050.0,2,52.5,2
4471,Rachenahalli,1050.0,2,52.08,2
4472,Rachenahalli,1050.0,2,52.07,2
4473,Rachenahalli,1050.0,2,52.08,2
4474,Rachenahalli,985.0,2,49.97,2
4475,Rachenahalli,1856.0,3,106.0,3
4476,Rachenahalli,1050.0,2,52.5,2
4477,Rachenahalli,985.0,2,50.17,2
4478,Rachenahalli,2600.0,3,160.0,3
4479,Rachenahalli,985.0,2,50.17,2
4480,Rachenahalli,1050.0,2,52.71,2
4481,Raja Rajeshwari Nagar,1295.0,2,43.9,2
4482,Raja Rajeshwari Nagar,1145.0,2,45.79,2
4483,Raja Rajeshwari Nagar,1419.0,2,48.1,2
4484,Raja Rajeshwari Nagar,1295.0,2,55.47,2
4485,Raja Rajeshwari Nagar,1133.0,2,49.07,2
4486,Raja Rajeshwari Nagar,1090.0,2,42.0,2
4487,Raja Rajeshwari Nagar,1260.0,2,67.39,2
4488,Raja Rajeshwari Nagar,1141.0,2,38.55,2
4489,Raja Rajeshwari Nagar,1140.0,2,49.39,2
4490,Raja Rajeshwari Nagar,1303.0,2,55.79,2
4491,Raja Rajeshwari Nagar,600.0,1,22.0,1
4492,Raja Rajeshwari Nagar,1278.0,2,53.76,3
4493,Raja Rajeshwari Nagar,500.0,1,25.0,1
4494,Raja Rajeshwari Nagar,1143.0,2,38.65,2
4495,Raja Rajeshwari Nagar,1610.0,3,74.0,3
4496,Raja Rajeshwari Nagar,1105.0,2,65.0,2
4497,Raja Rajeshwari Nagar,1258.0,2,63.53,2
4498,Raja Rajeshwari Nagar,1128.0,2,38.24,2
4499,Raja Rajeshwari Nagar,1157.0,2,53.8,2
4500,Raja Rajeshwari Nagar,1185.0,2,47.39,2
4501,Raja Rajeshwari Nagar,1030.0,2,50.0,2
4502,Raja Rajeshwari Nagar,1144.0,2,38.55,2
4503,Raja Rajeshwari Nagar,1196.0,2,51.51,2
4504,Raja Rajeshwari Nagar,1570.0,3,88.0,3
4505,Raja Rajeshwari Nagar,1168.0,2,61.0,2
4506,Raja Rajeshwari Nagar,1306.0,2,55.91,2
4507,Raja Rajeshwari Nagar,1608.0,3,67.98,3
4508,Raja Rajeshwari Nagar,1575.0,2,78.0,3
4509,Raja Rajeshwari Nagar,1200.0,2,35.0,2
4510,Raja Rajeshwari Nagar,1151.0,2,39.02,2
4511,Raja Rajeshwari Nagar,1570.0,2,65.0,3
4512,Raja Rajeshwari Nagar,1196.0,2,51.15,2
4513,Raja Rajeshwari Nagar,1419.0,2,48.0,2
4514,Raja Rajeshwari Nagar,1295.0,2,70.0,2
4515,Raja Rajeshwari Nagar,648.0,1,31.75,1
4516,Raja Rajeshwari Nagar,1100.0,2,55.0,2
4517,Raja Rajeshwari Nagar,1140.0,2,38.55,2
4518,Raja Rajeshwari Nagar,1090.0,2,43.59,2
4519,Raja Rajeshwari Nagar,1023.0,2,42.0,2
4520,Raja Rajeshwari Nagar,1070.0,2,50.0,2
4521,Raja Rajeshwari Nagar,4800.0,8,225.0,8
4522,Raja Rajeshwari Nagar,1128.0,2,48.79,2
4523,Raja Rajeshwari Nagar,1267.0,2,42.85,2
4524,Raja Rajeshwari Nagar,550.0,1,21.0,1
4525,Raja Rajeshwari Nagar,1120.0,2,37.95,2
4526,Raja Rajeshwari Nagar,1608.0,2,85.0,2
4527,Raja Rajeshwari Nagar,1210.0,2,45.0,2
4528,Raja Rajeshwari Nagar,1240.0,2,53.27,2
4529,Raja Rajeshwari Nagar,1395.0,2,72.0,3
4530,Raja Rajeshwari Nagar,1165.0,2,45.0,2
4531,Raja Rajeshwari Nagar,1288.0,2,70.0,3
4532,Raja Rajeshwari Nagar,1120.0,2,37.97,2
4533,Raja Rajeshwari Nagar,1140.0,2,38.65,2
4534,Raja Rajeshwari Nagar,1095.0,2,38.33,2
4535,Raja Rajeshwari Nagar,1420.0,2,60.0,3
4536,Raja Rajeshwari Nagar,1303.0,2,44.17,2
4537,Raja Rajeshwari Nagar,1185.0,2,40.17,2
4538,Raja Rajeshwari Nagar,1140.0,2,49.27,2
4539,Raja Rajeshwari Nagar,1095.0,2,38.33,2
4540,Raja Rajeshwari Nagar,1235.0,2,75.0,2
4541,Raja Rajeshwari Nagar,1280.0,3,57.6,3
4542,Raja Rajeshwari Nagar,1303.0,2,55.79,2
4543,Raja Rajeshwari Nagar,1162.0,2,65.0,2
4544,Raja Rajeshwari Nagar,1133.0,2,38.41,2
4545,Raja Rajeshwari Nagar,1151.0,2,49.0,2
4546,Raja Rajeshwari Nagar,1267.0,2,54.35,2
4547,Raja Rajeshwari Nagar,1100.0,2,50.0,2
4548,Raja Rajeshwari Nagar,1185.0,2,40.17,2
4549,Raja Rajeshwari Nagar,1306.0,2,44.17,2
4550,Raja Rajeshwari Nagar,1196.0,2,40.44,2
4551,Raja Rajeshwari Nagar,1178.0,2,75.0,2
4552,Raja Rajeshwari Nagar,1128.0,2,40.0,2
4553,Raja Rajeshwari Nagar,1151.0,2,39.0,2
4554,Raja Rajeshwari Nagar,1525.0,2,99.13,3
4555,Raja Rajeshwari Nagar,1060.0,2,48.0,2
4556,Raja Rajeshwari Nagar,3900.0,6,195.0,6
4557,Raja Rajeshwari Nagar,1128.0,2,48.79,2
4558,Raja Rajeshwari Nagar,1170.0,2,50.0,2
4559,Raja Rajeshwari Nagar,1185.0,2,51.15,2
4560,Raja Rajeshwari Nagar,1255.0,2,53.87,2
4561,Raja Rajeshwari Nagar,1419.0,2,60.42,2
4562,Raja Rajeshwari Nagar,1693.0,3,71.38,3
4563,Raja Rajeshwari Nagar,3600.0,9,240.0,9
4564,Raja Rajeshwari Nagar,1196.0,2,40.54,2
4565,Raja Rajeshwari Nagar,1196.0,2,40.54,2
4566,Raja Rajeshwari Nagar,1160.0,2,70.0,2
4567,Raja Rajeshwari Nagar,1133.0,2,38.37,2
4568,Raja Rajeshwari Nagar,1140.0,2,48.7,2
4569,Raja Rajeshwari Nagar,1140.0,2,38.65,2
4570,Raja Rajeshwari Nagar,1140.0,2,38.55,2
4571,Raja Rajeshwari Nagar,1295.0,2,55.47,2
4572,Raja Rajeshwari Nagar,1133.0,2,40.0,2
4573,Raja Rajeshwari Nagar,1550.0,3,86.8,3
4574,Raja Rajeshwari Nagar,1400.0,2,45.0,2
4575,Raja Rajeshwari Nagar,1110.0,2,52.0,2
4576,Raja Rajeshwari Nagar,1580.0,3,83.74,3
4577,Raja Rajeshwari Nagar,1640.0,3,86.8,3
4578,Raja Rajeshwari Nagar,1185.0,2,51.15,2
4579,Raja Rajeshwari Nagar,1295.0,2,43.9,2
4580,Raja Rajeshwari Nagar,1279.0,2,53.76,3
4581,Raja Rajeshwari Nagar,1196.0,2,40.54,2
4582,Raja Rajeshwari Nagar,1240.0,2,40.54,2
4583,Raja Rajeshwari Nagar,1090.0,2,57.0,2
4584,Raja Rajeshwari Nagar,1240.0,2,42.04,2
4585,Raja Rajeshwari Nagar,1757.0,3,98.0,3
4586,Raja Rajeshwari Nagar,1530.0,3,64.0,3
4587,Raja Rajeshwari Nagar,1587.0,3,73.8,3
4588,Raja Rajeshwari Nagar,1295.0,2,55.47,2
4589,Raja Rajeshwari Nagar,1450.0,2,67.0,3
4590,Raja Rajeshwari Nagar,1090.0,2,57.0,2
4591,Raja Rajeshwari Nagar,945.0,2,45.0,2
4592,Raja Rajeshwari Nagar,1303.0,2,55.78,2
4593,Raja Rajeshwari Nagar,3450.0,7,225.0,8
4594,Raja Rajeshwari Nagar,1419.0,2,48.1,2
4595,Raja Rajeshwari Nagar,1700.0,2,86.0,3
4596,Raja Rajeshwari Nagar,1270.0,2,62.0,2
4597,Raja Rajeshwari Nagar,1250.0,2,68.0,2
4598,Raja Rajeshwari Nagar,1260.0,2,62.0,3
4599,Raja Rajeshwari Nagar,1196.0,2,40.54,2
4600,Raja Rajeshwari Nagar,1580.0,2,66.85,3
4601,Raja Rajeshwari Nagar,1050.0,2,37.0,2
4602,Raja Rajeshwari Nagar,1021.0,3,59.0,3
4603,Raja Rajeshwari Nagar,1196.0,2,40.54,2
4604,Raja Rajeshwari Nagar,1500.0,3,88.0,3
4605,Raja Rajeshwari Nagar,1168.0,2,66.0,2
4606,Raja Rajeshwari Nagar,1400.0,2,86.0,3
4607,Raja Rajeshwari Nagar,1157.0,2,65.0,2
4608,Raja Rajeshwari Nagar,1206.0,2,40.7,2
4609,Raja Rajeshwari Nagar,1000.0,2,50.0,2
4610,Raja Rajeshwari Nagar,1485.0,2,63.0,3
4611,Raja Rajeshwari Nagar,1335.0,2,56.0,3
4612,Raja Rajeshwari Nagar,1255.0,2,42.54,2
4613,Raja Rajeshwari Nagar,1530.0,3,64.86,3
4614,Raja Rajeshwari Nagar,1850.0,3,98.0,3
4615,Raja Rajeshwari Nagar,1140.0,2,44.0,2
4616,Raja Rajeshwari Nagar,6000.0,8,215.0,8
4617,Raja Rajeshwari Nagar,1140.0,2,39.0,2
4618,Raja Rajeshwari Nagar,510.0,1,22.0,1
4619,Raja Rajeshwari Nagar,1187.0,2,40.14,2
4620,Raja Rajeshwari Nagar,1141.0,2,60.0,2
4621,Rajaji Nagar,1640.0,3,229.0,3
4622,Rajaji Nagar,2390.0,3,415.0,3
4623,Rajaji Nagar,2390.0,3,410.0,3
4624,Rajaji Nagar,3516.0,4,540.0,4
4625,Rajaji Nagar,1640.0,3,223.0,3
4626,Rajaji Nagar,1800.0,4,324.0,6
4627,Rajaji Nagar,3526.0,4,558.0,4
4628,Rajaji Nagar,1800.0,3,260.0,3
4629,Rajaji Nagar,1640.0,3,241.0,3
4630,Rajaji Nagar,1370.0,2,170.0,2
4631,Rajaji Nagar,2409.0,3,360.0,3
4632,Rajaji Nagar,1718.0,3,288.0,2
4633,Rajaji Nagar,2386.0,3,334.0,3
4634,Rajaji Nagar,3436.0,6,500.0,4
4635,Rajaji Nagar,1200.0,2,150.0,2
4636,Rajaji Nagar,1160.0,1,163.0,2
4637,Rajaji Nagar,660.0,1,75.0,1
4638,Rajaji Nagar,1440.0,2,170.0,2
4639,Rajaji Nagar,2448.0,3,400.0,3
4640,Rajaji Nagar,1440.0,2,185.0,2
4641,Rajaji Nagar,1640.0,3,230.0,3
4642,Rajaji Nagar,1800.0,2,250.0,3
4643,Rajaji Nagar,3100.0,4,550.0,4
4644,Rajaji Nagar,3526.0,4,598.0,4
4645,Rajaji Nagar,1357.0,2,130.0,2
4646,Rajaji Nagar,2300.0,3,369.0,3
4647,Rajaji Nagar,2500.0,3,350.0,3
4648,Rajaji Nagar,2559.0,3,403.0,3
4649,Rajaji Nagar,1763.0,3,262.0,2
4650,Rajaji Nagar,2533.0,3,425.0,3
4651,Rajaji Nagar,1268.0,2,127.0,2
4652,Rajaji Nagar,1640.0,3,262.0,3
4653,Rajaji Nagar,1200.0,1,200.0,2
4654,Rajaji Nagar,2367.0,3,375.0,3
4655,Rajaji Nagar,2440.0,2,415.0,4
4656,Rajaji Nagar,1640.0,3,251.0,3
4657,Rajaji Nagar,1640.0,3,268.0,3
4658,Rajaji Nagar,2367.0,4,340.0,3
4659,Rajaji Nagar,1350.0,4,230.0,4
4660,Rajaji Nagar,2400.0,5,408.0,5
4661,Rajaji Nagar,2500.0,3,340.0,3
4662,Rajaji Nagar,2390.0,3,372.0,3
4663,Rajaji Nagar,2415.0,3,399.0,3
4664,Rajaji Nagar,1718.0,3,275.0,2
4665,Rajaji Nagar,1763.0,3,240.0,2
4666,Rajaji Nagar,2409.0,3,395.0,3
4667,Rajaji Nagar,1314.0,2,225.0,2
4668,Rajaji Nagar,1440.0,2,165.0,2
4669,Rajaji Nagar,1640.0,3,245.0,3
4670,Rajiv Nagar,1690.0,3,125.0,3
4671,Rajiv Nagar,1263.0,2,93.32,2
4672,Rajiv Nagar,2340.0,4,148.0,4
4673,Rajiv Nagar,2340.0,5,129.0,4
4674,Rajiv Nagar,1330.0,2,93.0,2
4675,Rajiv Nagar,2340.0,5,129.0,4
4676,Rajiv Nagar,1309.0,2,80.0,2
4677,Rajiv Nagar,2340.0,4,145.0,4
4678,Rajiv Nagar,2330.0,5,175.0,4
4679,Rajiv Nagar,2340.0,5,160.0,4
4680,Ramagondanahalli,1151.0,2,48.77,2
4681,Ramagondanahalli,1251.0,2,47.0,2
4682,Ramagondanahalli,1235.0,2,52.04,2
4683,Ramagondanahalli,1610.0,2,111.0,3
4684,Ramagondanahalli,540.0,1,30.0,1
4685,Ramagondanahalli,1235.0,2,46.8,2
4686,Ramagondanahalli,1215.0,2,51.26,2
4687,Ramagondanahalli,2257.0,4,157.0,3
4688,Ramagondanahalli,1251.0,2,47.4,2
4689,Ramagondanahalli,1610.0,2,115.0,3
4690,Ramagondanahalli,920.0,2,65.0,2
4691,Ramagondanahalli,1215.0,2,45.5,2
4692,Ramagondanahalli,1253.0,2,52.66,2
4693,Ramagondanahalli,1295.0,2,95.0,2
4694,Ramagondanahalli,1151.0,2,50.5,2
4695,Ramagondanahalli,1235.0,2,49.3,2
4696,Ramagondanahalli,2257.0,3,159.0,3
4697,Ramagondanahalli,1295.0,2,95.0,2
4698,Ramagondanahalli,1910.0,3,142.0,3
4699,Ramagondanahalli,1215.0,2,46.1,2
4700,Ramagondanahalli,1251.0,2,50.0,2
4701,Ramagondanahalli,1610.0,2,115.0,3
4702,Ramagondanahalli,1151.0,2,43.6,2
4703,Ramagondanahalli,1251.0,2,53.0,2
4704,Ramagondanahalli,845.0,2,45.82,2
4705,Ramagondanahalli,1910.0,3,150.0,3
4706,Ramagondanahalli,2040.0,3,114.0,3
4707,Ramagondanahalli,1251.0,2,46.0,2
4708,Ramagondanahalli,1151.0,2,46.0,2
4709,Ramagondanahalli,1610.0,2,112.0,3
4710,Ramagondanahalli,1610.0,2,115.0,3
4711,Ramagondanahalli,1200.0,3,56.1,3
4712,Ramagondanahalli,2787.0,5,220.0,4
4713,Ramagondanahalli,1125.0,2,75.0,2
4714,Ramagondanahalli,1151.0,2,42.5,2
4715,Ramagondanahalli,2257.0,3,155.0,3
4716,Ramagondanahalli,1500.0,3,100.0,3
4717,Ramagondanahalli,1910.0,3,131.0,3
4718,Ramamurthy Nagar,3700.0,4,225.0,4
4719,Ramamurthy Nagar,3500.0,5,150.0,5
4720,Ramamurthy Nagar,1050.0,2,37.0,2
4721,Ramamurthy Nagar,1040.0,2,50.0,2
4722,Ramamurthy Nagar,1200.0,3,72.0,2
4723,Ramamurthy Nagar,360.0,1,26.0,1
4724,Ramamurthy Nagar,950.0,2,50.79,2
4725,Ramamurthy Nagar,1200.0,2,66.0,3
4726,Ramamurthy Nagar,1525.0,3,100.0,3
4727,Ramamurthy Nagar,1200.0,2,80.0,2
4728,Ramamurthy Nagar,1200.0,2,42.0,2
4729,Ramamurthy Nagar,1100.0,2,68.0,2
4730,Ramamurthy Nagar,1185.0,2,45.5,2
4731,Ramamurthy Nagar,1170.0,2,46.8,2
4732,Ramamurthy Nagar,1150.0,2,51.0,2
4733,Ramamurthy Nagar,1200.0,2,48.0,2
4734,Ramamurthy Nagar,600.0,3,45.0,2
4735,Ramamurthy Nagar,1110.0,2,65.0,2
4736,Ramamurthy Nagar,1200.0,2,78.0,2
4737,Ramamurthy Nagar,600.0,1,43.0,1
4738,Ramamurthy Nagar,1006.0,2,57.0,2
4739,Ramamurthy Nagar,1200.0,2,76.0,2
4740,Ramamurthy Nagar,700.0,2,33.0,2
4741,Ramamurthy Nagar,1125.0,2,47.0,2
4742,Ramamurthy Nagar,1000.0,2,62.0,2
4743,Ramamurthy Nagar,1334.0,2,67.0,2
4744,Ramamurthy Nagar,1200.0,2,46.0,2
4745,Ramamurthy Nagar,1200.0,2,57.9,2
4746,Ramamurthy Nagar,1360.0,2,45.0,2
4747,Ramamurthy Nagar,1170.0,2,44.0,2
4748,Ramamurthy Nagar,2200.0,4,130.0,4
4749,Ramamurthy Nagar,1050.0,2,51.66,2
4750,Ramamurthy Nagar,2916.0,5,230.0,4
4751,Ramamurthy Nagar,2316.0,3,125.0,3
4752,Ramamurthy Nagar,1101.0,2,50.0,2
4753,Ramamurthy Nagar,1150.0,2,40.0,2
4754,Ramamurthy Nagar,1050.0,2,37.8,2
4755,Ramamurthy Nagar,935.0,2,39.0,2
4756,Ramamurthy Nagar,1200.0,2,68.0,2
4757,Ramamurthy Nagar,540.0,1,35.0,1
4758,Ramamurthy Nagar,960.0,2,35.0,2
4759,Rayasandra,1314.0,2,63.0,3
4760,Rayasandra,1065.0,2,44.95,2
4761,Rayasandra,1708.0,3,75.0,3
4762,Rayasandra,1199.0,2,48.5,3
4763,Rayasandra,1577.0,3,67.0,3
4764,Rayasandra,1253.0,2,57.0,2
4765,Rayasandra,583.0,1,26.9,1
4766,Rayasandra,1198.0,2,54.0,2
4767,Rayasandra,1555.0,3,75.17,3
4768,Rayasandra,1458.0,3,60.0,3
4769,Rayasandra,1179.0,2,55.0,3
4770,Rayasandra,1601.0,3,70.0,3
4771,Rayasandra,1708.0,3,76.0,4
4772,Rayasandra,470.0,1,21.0,1
4773,Rayasandra,3600.0,5,145.0,5
4774,Rayasandra,1357.0,2,59.0,3
4775,Sahakara Nagar,1500.0,2,95.0,3
4776,Sahakara Nagar,1100.0,2,56.0,2
4777,Sahakara Nagar,1219.0,2,48.0,2
4778,Sahakara Nagar,1100.0,2,75.0,3
4779,Sahakara Nagar,1655.0,3,115.0,3
4780,Sahakara Nagar,1150.0,2,54.0,2
4781,Sahakara Nagar,1270.0,2,69.85,2
4782,Sahakara Nagar,960.0,2,56.0,2
4783,Sahakara Nagar,1048.0,2,50.0,2
4784,Sahakara Nagar,1160.0,2,55.0,2
4785,Sahakara Nagar,1200.0,2,75.0,3
4786,Sahakara Nagar,2500.0,4,200.0,4
4787,Sahakara Nagar,1914.0,3,179.0,3
4788,Sahakara Nagar,1500.0,3,125.0,3
4789,Sahakara Nagar,1100.0,2,55.0,2
4790,Sahakara Nagar,1914.0,3,149.0,3
4791,Sahakara Nagar,1000.0,2,60.0,2
4792,Sahakara Nagar,1175.0,2,49.0,2
4793,Sahakara Nagar,1370.0,2,90.0,3
4794,Sahakara Nagar,1100.0,2,55.0,2
4795,Sahakara Nagar,1100.0,2,75.0,3
4796,Sahakara Nagar,1180.0,2,72.0,2
4797,Sahakara Nagar,1200.0,2,60.0,2
4798,Sahakara Nagar,1032.0,2,45.0,2
4799,Sahakara Nagar,1200.0,2,46.0,2
4800,Sahakara Nagar,1270.0,2,96.0,2
4801,Sahakara Nagar,1201.0,2,80.0,2
4802,Sahakara Nagar,1200.0,2,54.0,2
4803,Sahakara Nagar,1291.0,2,72.3,2
4804,Sanjay nagar,1000.0,2,70.0,2
4805,Sanjay nagar,1100.0,2,98.0,2
4806,Sanjay nagar,1150.0,2,72.2,2
4807,Sanjay nagar,1800.0,3,180.0,3
4808,Sanjay nagar,630.0,1,35.0,2
4809,Sanjay nagar,3300.0,3,250.0,5
4810,Sanjay nagar,1900.0,2,180.0,3
4811,Sanjay nagar,1575.0,2,90.0,2
4812,Sanjay nagar,960.0,2,55.0,2
4813,Sanjay nagar,1050.0,2,59.0,2
4814,Sanjay nagar,1150.0,2,70.0,2
4815,Sanjay nagar,1500.0,3,150.0,3
4816,Sanjay nagar,1180.0,2,80.0,2
4817,Sarakki Nagar,2121.0,4,253.0,3
4818,Sarakki Nagar,2289.0,3,260.0,3
4819,Sarakki Nagar,2500.0,4,325.0,3
4820,Sarakki Nagar,2145.0,4,270.0,3
4821,Sarakki Nagar,1200.0,3,128.0,3
4822,Sarakki Nagar,2663.0,4,338.0,3
4823,Sarakki Nagar,1840.0,4,175.0,3
4824,Sarjapur,2250.0,3,148.0,3
4825,Sarjapur,1600.0,3,75.0,3
4826,Sarjapur,913.0,2,32.0,2
4827,Sarjapur,1128.0,2,60.0,2
4828,Sarjapur,1185.0,2,47.0,2
4829,Sarjapur,900.0,2,42.0,3
4830,Sarjapur,1020.0,2,35.0,2
4831,Sarjapur,1195.0,2,42.0,2
4832,Sarjapur,1240.0,2,44.0,2
4833,Sarjapur,950.0,2,32.5,2
4834,Sarjapur,1285.0,2,68.0,3
4835,Sarjapur,925.0,2,25.0,2
4836,Sarjapur,3190.0,3,160.0,4
4837,Sarjapur,1215.0,2,40.0,2
4838,Sarjapur,1200.0,3,78.0,3
4839,Sarjapur,1000.0,2,30.0,2
4840,Sarjapur,1157.0,2,40.0,2
4841,Sarjapur,2238.0,3,140.0,3
4842,Sarjapur,2020.0,3,85.0,3
4843,Sarjapur,2885.0,3,185.0,4
4844,Sarjapur,1240.0,2,44.3,2
4845,Sarjapur,625.0,1,19.0,1
4846,Sarjapur,940.0,2,25.38,2
4847,Sarjapur,2100.0,3,125.0,4
4848,Sarjapur,913.0,2,36.0,2
4849,Sarjapur,1404.0,2,53.35,3
4850,Sarjapur,1830.0,3,88.0,3
4851,Sarjapur,1364.0,2,56.0,3
4852,Sarjapur,1124.0,2,30.35,2
4853,Sarjapur,1044.0,2,32.0,2
4854,Sarjapur,650.0,1,19.87,1
4855,Sarjapur,1175.0,2,42.0,2
4856,Sarjapur,1240.0,2,43.1,2
4857,Sarjapur,1032.0,2,42.0,2
4858,Sarjapur,1044.0,2,34.0,2
4859,Sarjapur,1200.0,3,76.13,3
4860,Sarjapur,1200.0,2,62.0,2
4861,Sarjapur,900.0,2,27.98,2
4862,Sarjapur,1205.0,2,29.0,2
4863,Sarjapur,850.0,2,32.0,2
4864,Sarjapur,1175.0,2,41.68,2
4865,Sarjapur,920.0,2,33.0,2
